entity,n-revs
frontend/dist/12-es2015.0a26959d453eef90ecca.js,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_image.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_jumbotron.scss,4
frontend/dist/assets/styles/iconsmind/iconsmind.svg,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_caret.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_custom-forms.scss,4
frontend/dist/info.bd97cff627c0ba042c39.svg,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_variables.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/bootstrap-grid.scss,4
frontend/dist/assets/styles/vendor/bootstrap/bootstrap-grid.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_navbar.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_alert.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_table-row.scss,4
frontend/dist/7-es5.98e8a2235379c444aee4.js,4
frontend/dist/runtime-es5.cd9b60eea528367c3180.js,4
frontend/dist/assets/styles/vendor/bootstrap/.editorconfig,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_text-emphasis.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_nav.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_media.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_code.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_print.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_list-group.scss,4
frontend/src/app/views/cursos/add-course/add-course.component.ts,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_visibility.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_pagination.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_dropdown.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_float.scss,4
frontend/dist/data-table.b0aebd744ce7adb780a9.svg,4
frontend/dist/assets/styles/vendor/bootstrap/_utilities.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_reboot.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_mixins.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_transition.scss,4
frontend/dist/10-es2015.78b61898c7f012b0f932.js,4
frontend/src/app/views/usuarios/edit-user/edit-user.component.ts,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_type.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_variables.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_display.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_size.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_grid.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_alert.scss,4
frontend/dist/assets/styles/iconsmind/iconsmind.eot,4
frontend/dist/assets/styles/vendor/bootstrap/_reboot.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_float.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_pagination.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_tables.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_grid-framework.scss,4
frontend/dist/assets/styles/app/globals/views/_session.scss,4
frontend/dist/11-es5.3c640acdac07b0b00572.js,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_spacing.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_breadcrumb.scss,4
frontend/dist/assets/images/info.svg,4
