language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.82  T=4.01 s (154.2 files/s, 240071.9 lines/s)"
HTML,./Memoria2021/frontend/src/app/views/cursos/gestion/gestion.component.html,17,3,129
TypeScript,./Memoria2021/frontend/src/app/views/cursos/add-course/add-course.component.ts,15,2,123
TypeScript,./Memoria2021/frontend/src/app/shared/directives/sidebar.directive.ts,24,0,123
TypeScript,./Memoria2021/frontend/src/app/material.module.ts,2,2,122
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_tables.scss,37,28,122
Python,./Memoria2021/backend/public/scripts/csv_main_dev_as_knowledge_json.py,28,33,121
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_modal.scss,26,33,121
TypeScript,./Memoria2021/frontend/src/app/views/sessions/fill/fill.component.ts,21,1,120
TypeScript,./Memoria2021/frontend/src/app/_services/projects.service.ts,33,1,117
PHP,./Memoria2021/backend/resources/lang/en/validation.php,8,30,117
PHP,./Memoria2021/backend/app/Http/Controllers/InstitucionController.php,17,0,116
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/views/_user-profile.scss,3,0,115
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_forms.scss,18,14,115
PHP,./Memoria2021/backend/app/Http/Controllers/DashboardController.php,6,0,115
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_tables.scss,37,28,115
JavaScript,./Memoria2021/frontend/dist/common-es2015.js,25,9,114
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_customizer.scss,1,1,114
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_modal.scss,23,32,113
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_input-group.scss,28,32,113
Blade,./Memoria2021/backend/resources/views/welcome.blade.php,19,2,111
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_button-group.scss,32,31,109
HTML,./Memoria2021/frontend/src/app/views/cursos/add-course/add-course.component.html,4,0,109
TypeScript,./Memoria2021/frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/header-sidebar-large/header-sidebar-large.component.ts,16,9,108
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/mixins/_forms.scss,17,14,106
TypeScript,./Memoria2021/frontend/src/app/views/usuarios/add-user/add-user.component.ts,24,0,106
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_dropdown.scss,15,11,105
HTML,./Memoria2021/frontend/src/app/views/ui-kits/buttons/buttons.component.html,8,0,105
HTML,./Memoria2021/frontend/src/app/views/dashboard/dashboard-ayudante/dashboad-default.component.html,11,0,105
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_button-group.scss,31,31,104
TypeScript,./Memoria2021/frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/sidebar-large/sidebar-large.component.ts,11,2,102
TypeScript,./Memoria2021/frontend/src/app/views/dashboard/dashboard-ayudante/dashboad-default.component.ts,14,3,102
TypeScript,./Memoria2021/frontend/src/app/views/sessions/signup/signup.component.ts,17,1,102
TypeScript,./Memoria2021/frontend/src/app/views/cursos/edit-course/edit-course.component.ts,18,0,101
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_input-group.scss,27,31,101
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/views/_inbox.scss,4,0,101
HTML,./Memoria2021/frontend/src/app/views/dashboard/dashboad-default/dashboad-default.component.html,6,0,101
TypeScript,./Memoria2021/frontend/src/app/views/sessions/signin/signin.component.ts,7,1,99
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_dropdown.scss,5,0,99
HTML,./Memoria2021/frontend/src/app/views/usuarios/configuracionUsuario/configuracionUsuario.component.html,5,3,96
HTML,./Memoria2021/frontend/src/app/views/instituciones/gestion/gestion.component.html,16,3,95
HTML,./Memoria2021/frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/header-sidebar-large/header-sidebar-large.component.html,23,94,95
HTML,./Memoria2021/frontend/src/app/views/usuarios/add-user/add-user.component.html,12,0,94
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_tooltip.scss,17,5,93
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_tooltip.scss,17,5,93
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_alerts.scss,2,2,93
Sass,./Memoria2021/frontend/src/assets/styles/app/_bootstrap-rtl.scss,11,7,91
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_buttons.scss,29,24,90
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_buttons.scss,29,24,90
HTML,./Memoria2021/frontend/src/app/views/usuarios/edit-user/edit-user.component.html,12,0,90
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_ngx-pagination.scss,8,0,90
JSON,./Memoria2021/frontend/package.json,0,0,88
PHP,./Memoria2021/backend/app/Http/Controllers/AuthController.php,9,0,88
TypeScript,./Memoria2021/frontend/src/app/app.module.ts,5,3,86
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_buttons.scss,13,10,86
HTML,./Memoria2021/frontend/src/app/views/dashboard/dashboard-suparadmin/dashboad-superadmin.component.html,6,0,85
TypeScript,./Memoria2021/frontend/src/app/views/ui-kits/buttons-loading/buttons-loading.component.ts,4,0,85
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_print.scss,24,33,84
TypeScript,./Memoria2021/frontend/src/app/views/ui-kits/card-widgets/card-widgets.component.ts,5,0,84
HTML,./Memoria2021/frontend/src/app/views/ui-kits/badges/badges.component.html,9,0,84
HTML,./Memoria2021/frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/sidebar-large/sidebar-large.component.html,4,0,84
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/views/_chat.scss,1,0,83
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_type.scss,23,20,82
PHP,./Memoria2021/backend/config/database.php,21,45,81
TypeScript,./Memoria2021/frontend/src/app/views/usuarios/edit-user/edit-user.component.ts,17,0,80
TypeScript,./Memoria2021/frontend/src/app/views/dashboard/dashboard-suparadmin/dashboad-superadmin.component.ts,12,3,80
TypeScript,./Memoria2021/frontend/src/app/views/dashboard/dashboad-default/dashboad-default.component.ts,14,3,80
TypeScript,./Memoria2021/frontend/src/app/views/dashboard/dashboad-estudiante/dashboad-estudiante.component.ts,12,3,80
PHP,./Memoria2021/backend/config/app.php,32,121,80
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/views/_data-tables.scss,3,0,79
HTML,./Memoria2021/frontend/src/app/views/ui-kits/popover/popover.component.html,10,0,78
PHP,./Memoria2021/backend/database/seeders/DatabaseSeeder.php,17,6,78
PHP,./Memoria2021/backend/routes/api.php,8,16,77
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_nav.scss,23,19,76
Sass,./Memoria2021/frontend/src/app/views/proyectos/project/project.component.scss,8,0,75
TypeScript,./Memoria2021/frontend/src/app/views/ui-kits/ui-kits-routing.module.ts,2,0,74
TypeScript,./Memoria2021/frontend/src/app/views/cursos/add-assistant-teacher/add-assistant-teacher.component.ts,15,0,74
Python,./Memoria2021/backend/public/scripts/git_complexity_diff.py,16,14,74
TypeScript,./Memoria2021/frontend/src/app/views/cursos/add-assistant-student/add-assistant-student.component.ts,14,0,73
TypeScript,./Memoria2021/frontend/src/app/views/ui-kits/alerts/alerts.component.ts,8,0,73
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_print.scss,20,33,71
HTML,./Memoria2021/frontend/src/app/views/sessions/fill/fill.component.html,13,0,71
HTML,./Memoria2021/frontend/src/app/views/cursos/edit-course/edit-course.component.html,0,0,71
TypeScript,./Memoria2021/frontend/src/app/shared/components/form-wizard/wizard/wizard.component.ts,18,0,70
HTML,./Memoria2021/frontend/src/app/views/ui-kits/loaders/loaders.component.html,4,0,70
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_list-group.scss,23,22,70
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_breakpoints.scss,10,44,69
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/mixins/_breakpoints.scss,10,44,69
TypeScript,./Memoria2021/frontend/src/app/shared/components/customizer/customizer.component.ts,7,2,68
JSON,./Memoria2021/backend/composer.json,0,0,67
HTML,./Memoria2021/frontend/src/app/views/dashboard/dashboad-docente/dashboad-default.component.html,4,0,67
TypeScript,./Memoria2021/frontend/src/app/views/instituciones/edit-institucion/edit-institucion.component.ts,14,0,66
TypeScript,./Memoria2021/frontend/src/app/views/instituciones/add-institucion/add-institucion.component.ts,11,0,66
PHP,./Memoria2021/backend/config/logging.php,16,24,65
Python,./Memoria2021/backend/public/scripts/merge_comp_freqs.py,16,3,64
Sass,./Memoria2021/frontend/src/app/views/proyectos/gestion/details-project/details-project.component.scss,12,0,63
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_pagination.scss,11,5,62
HTML,./Memoria2021/frontend/src/app/views/proyectos/project/issues/issues.component.html,4,0,62
Sass,./Memoria2021/frontend/src/assets/styles/app/themes/_lite-blue.scss,5,0,62
PHP,./Memoria2021/backend/app/Jobs/InvitarUsuario.php,12,10,62
Sass,./Memoria2021/frontend/src/assets/styles/app/themes/_lite-purple.scss,5,0,62
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_pagination.scss,11,5,61
TypeScript,./Memoria2021/frontend/src/app/app-routing.module.ts,5,0,61
TypeScript,./Memoria2021/frontend/src/app/_services/cursos.service.ts,17,0,60
TypeScript,./Memoria2021/frontend/src/app/views/proyectos/project/issues/issues.component.ts,9,0,60
