language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.82  T=0.35 s (414.6 files/s, 80625.3 lines/s)"
JSON,./miPOS/frontend/package-lock.json,0,0,15341
Markdown,./miPOS/frontend/README.md,796,0,1677
Sass,./miPOS/frontend/src/scss/component/topbar.scss,137,0,666
Sass,./miPOS/frontend/src/scss/component/form.scss,100,0,408
Sass,./miPOS/frontend/src/scss/generic/normalize.scss,93,0,354
Sass,./miPOS/frontend/src/scss/component/btn.scss,94,0,339
JavaScript,./miPOS/frontend/config/webpack.config.prod.js,11,164,325
Sass,./miPOS/frontend/src/scss/component/sidebar.scss,77,0,313
JavaScript,./miPOS/frontend/config/webpack.config.dev.js,10,150,234
Sass,./miPOS/frontend/src/scss/containers/account.scss,49,0,197
Sass,./miPOS/frontend/src/scss/component/check-box.scss,43,0,157
JavaScript,./miPOS/frontend/scripts/build.js,18,19,152
Sass,./miPOS/frontend/src/scss/settings/variable.scss,34,0,137
JSON,./miPOS/frontend/package.json,0,0,129
Sass,./miPOS/frontend/src/scss/base/typography.scss,30,0,120
PHP,./miPOS/backend/resources/lang/en/validation.php,8,30,112
JSX,./miPOS/frontend/src/shared/components/form/CheckBox.jsx,10,1,110
JavaScript,./miPOS/frontend/scripts/start.js,11,16,89
JavaScript,./miPOS/frontend/src/serviceWorker.js,12,30,85
Blade,./miPOS/backend/resources/views/welcome.blade.php,13,2,84
PHP,./miPOS/backend/config/app.php,31,120,82
JSX,./miPOS/frontend/src/containers/LogIn/components/LogInForm.jsx,6,0,82
PHP,./miPOS/backend/config/database.php,21,45,81
PHP,./miPOS/backend/config/logging.php,14,24,56
JSX,./miPOS/frontend/src/containers/Layout/index.jsx,10,0,56
Markdown,./miPOS/backend/readme.md,17,0,55
JavaScript,./miPOS/frontend/config/env.js,10,28,55
PHP,./miPOS/backend/app/Http/Controllers/AuthController.php,13,19,54
JSX,./miPOS/frontend/src/containers/Layout/sidebar/SidebarCategory.jsx,6,0,53
JSX,./miPOS/frontend/src/containers/App/App.jsx,4,1,52
PHP,./miPOS/backend/config/cache.php,17,34,52
Sass,./miPOS/frontend/src/scss/component/card.scss,12,0,49
PHP,./miPOS/backend/app/Http/Kernel.php,7,27,48
JSX,./miPOS/frontend/src/containers/Layout/sidebar/Sidebar.jsx,4,0,43
JavaScript,./miPOS/frontend/config/webpackDevServer.config.js,5,58,42
PHP,./miPOS/backend/config/queue.php,14,32,42
JavaScript,./miPOS/frontend/config/paths.js,7,9,41
Sass,./miPOS/frontend/src/scss/component/load.scss,6,0,41
JSX,./miPOS/frontend/src/containers/Layout/sidebar/SidebarContent.jsx,4,0,40
JSX,./miPOS/frontend/src/containers/LogIn/index.jsx,3,2,38
XML,./miPOS/backend/phpunit.xml,1,0,37
JSX,./miPOS/frontend/src/containers/Layout/topbar/TopbarProfile.jsx,5,0,37
JavaScript,./miPOS/frontend/scripts/test.js,10,7,36
JSX,./miPOS/frontend/src/containers/Layout/sidebar/SidebarLink.jsx,4,0,35
Sass,./miPOS/frontend/src/scss/objects/layout.scss,11,0,35
JavaScript,./miPOS/frontend/build/precache-manifest.1786c8f1c45ccbe9c91df88c340092f4.js,0,0,34
JSX,./miPOS/frontend/src/containers/App/Router.jsx,5,0,33
PHP,./miPOS/backend/app/Http/Controllers/Auth/RegisterController.php,8,32,32
PHP,./miPOS/backend/config/jwt.php,43,229,32
Sass,./miPOS/frontend/src/scss/base/scaffolding.scss,7,0,32
JSX,./miPOS/frontend/src/containers/Layout/topbar/Topbar.jsx,4,0,31
PHP,./miPOS/backend/config/auth.php,12,60,31
PHP,./miPOS/backend/app/Providers/RouteServiceProvider.php,10,33,30
JSX,./miPOS/frontend/src/containers/App/MainWrapper.jsx,5,0,30
HTML,./miPOS/frontend/public/index.html,3,22,28
PHP,./miPOS/backend/config/broadcasting.php,11,22,26
PHP,./miPOS/backend/config/filesystems.php,12,32,25
PHP,./miPOS/backend/app/User.php,8,15,24
PHP,./miPOS/backend/database/migrations/2014_10_12_000000_create_users_table.php,3,10,23
JSX,./miPOS/frontend/src/containers/Layout/topbar/TopbarSidebarButton.jsx,5,0,23
JavaScript,./miPOS/frontend/config/jest/fileTransform.js,5,2,23
CSS,./miPOS/frontend/public/load.css,3,0,22
JSX,./miPOS/frontend/src/containers/App/ScrollToTop.jsx,4,0,22
PHP,./miPOS/backend/config/session.php,32,145,22
PHP,./miPOS/backend/database/migrations/2019_08_19_000000_create_failed_jobs_table.php,3,10,22
PHP,./miPOS/backend/app/Exceptions/Handler.php,6,24,21
PHP,./miPOS/backend/config/mail.php,22,93,21
JSON,./miPOS/backend/package.json,0,0,21
JSX,./miPOS/frontend/src/containers/Layout/topbar/TopbarMenuLink.jsx,3,0,19
PHP,./miPOS/backend/database/migrations/2014_10_12_100000_create_password_resets_table.php,3,10,19
PHP,./miPOS/backend/app/Http/Requests/RegistrationFormRequest.php,4,10,18
PHP,./miPOS/backend/app/Providers/EventServiceProvider.php,5,11,18
JavaScript,./miPOS/frontend/src/redux/reducers/sidebarReducer.js,2,0,18
PHP,./miPOS/backend/bootstrap/app.php,8,30,17
JavaScript,./miPOS/frontend/src/redux/reducers/themeReducer.js,2,0,17
JavaScript,./miPOS/frontend/src/redux/reducers/rtlReducer.js,2,0,17
PHP,./miPOS/backend/app/Console/Kernel.php,6,19,17
JSX,./miPOS/frontend/src/containers/ExampleTwo/index.jsx,2,0,16
JSX,./miPOS/frontend/src/containers/ExampleTwo/components/ExampleCard.jsx,2,0,16
JSX,./miPOS/frontend/src/containers/Example/index.jsx,2,0,16
JSON,./miPOS/frontend/build/asset-manifest.json,0,0,16
PHP,./miPOS/backend/config/services.php,6,11,16
JavaScript,./miPOS/frontend/build/service-worker.js,7,17,15
SVG,./miPOS/frontend/public/img/burger.svg,0,1,15
JSON,./miPOS/frontend/public/manifest.json,0,0,15
SVG,./miPOS/frontend/src/shared/img/logo/logo_dark.svg,0,0,15
SVG,./miPOS/frontend/src/shared/img/logo/logo_light.svg,0,0,15
PHP,./miPOS/backend/app/Http/Controllers/Auth/VerificationController.php,6,20,15
JavaScript,./miPOS/frontend/src/shared/prop-types/ReducerProps.js,4,0,14
Sass,./miPOS/frontend/src/scss/app.scss,5,4,14
PHP,./miPOS/backend/app/Http/Middleware/RedirectIfAuthenticated.php,4,8,14
PHP,./miPOS/backend/app/Providers/AuthServiceProvider.php,5,12,13
PHP,./miPOS/backend/app/Http/Controllers/Auth/ResetPasswordController.php,6,20,13
YAML,./miPOS/backend/.styleci.yml,0,0,13
PHP,./miPOS/backend/database/factories/UserFactory.php,3,11,13
PHP,./miPOS/backend/app/Http/Controllers/Auth/LoginController.php,6,20,13
PHP,./miPOS/backend/config/hashing.php,8,32,12
PHP,./miPOS/backend/tests/bootstrap.php,7,10,12
JavaScript,./miPOS/frontend/src/redux/actions/rtlActions.js,2,0,12
PHP,./miPOS/backend/app/Http/Controllers/Auth/ForgotPasswordController.php,5,15,12
JavaScript,./miPOS/frontend/src/redux/actions/themeActions.js,2,0,12
PHP,./miPOS/backend/tests/Feature/ExampleTest.php,4,5,12
PHP,./miPOS/backend/app/Providers/BroadcastServiceProvider.php,4,5,12
PHP,./miPOS/backend/app/Providers/AppServiceProvider.php,4,12,12
PHP,./miPOS/backend/artisan,10,31,12
PHP,./miPOS/backend/tests/CreatesApplication.php,5,5,12
JavaScript,./miPOS/frontend/src/redux/actions/sidebarActions.js,2,0,12
PHP,./miPOS/backend/app/Http/Middleware/Authenticate.php,3,6,12
PHP,./miPOS/backend/tests/Unit/ExampleTest.php,3,5,11
JavaScript,./miPOS/frontend/src/containers/App/store.js,3,0,11
PHP,./miPOS/backend/public/index.php,11,39,10
PHP,./miPOS/backend/app/Http/Middleware/TrimStrings.php,3,5,10
PHP,./miPOS/backend/app/Http/Controllers/Controller.php,3,0,10
PHP,./miPOS/backend/config/view.php,6,20,10
PHP,./miPOS/backend/app/Http/Middleware/TrustProxies.php,4,10,9
PHP,./miPOS/backend/app/Http/Middleware/VerifyCsrfToken.php,4,11,9
JavaScript,./miPOS/frontend/config/jest/cssTransform.js,2,3,9
JavaScript,./miPOS/frontend/src/containers/App/App.test.js,1,0,8
JavaScript,./miPOS/frontend/src/redux/reducers/index.js,1,0,8
PHP,./miPOS/backend/app/Http/Middleware/CheckForMaintenanceMode.php,3,6,8
PHP,./miPOS/backend/server.php,4,9,8
PHP,./miPOS/backend/app/Http/Middleware/EncryptCookies.php,3,6,8
PHP,./miPOS/backend/database/seeds/DatabaseSeeder.php,2,6,8
PHP,./miPOS/backend/tests/TestCase.php,3,0,7
PHP,./miPOS/backend/resources/lang/en/passwords.php,4,10,7
JSX,./miPOS/frontend/src/index.jsx,1,0,7
Sass,./miPOS/frontend/src/scss/generic/box-sizing.scss,1,0,6
PHP,./miPOS/backend/routes/api.php,4,10,6
PHP,./miPOS/backend/resources/lang/en/pagination.php,4,10,5
PHP,./miPOS/backend/routes/console.php,3,10,5
PHP,./miPOS/backend/resources/lang/en/auth.php,4,10,5
PHP,./miPOS/backend/routes/web.php,2,10,4
PHP,./miPOS/backend/routes/channels.php,2,10,4
JavaScript,./miPOS/backend/webpack.mix.js,2,10,3
JavaScript,./miPOS/backend/resources/js/bootstrap.js,7,18,3
JavaScript,./miPOS/frontend/build/static/js/runtime~main.b6de3c1a.js,0,1,1
Markdown,./miPOS/README.md,0,0,1
CSS,./miPOS/frontend/build/static/css/2.83dc3400.chunk.css,0,6,1
CSS,./miPOS/frontend/build/static/css/main.349598ca.chunk.css,0,1,1
JavaScript,./miPOS/frontend/build/static/js/2.5e889f0a.chunk.js,0,1,1
JavaScript,./miPOS/backend/resources/js/app.js,0,0,1
HTML,./miPOS/frontend/build/index.html,0,0,1
JavaScript,./miPOS/frontend/build/static/js/main.077d0289.chunk.js,0,1,1
Sass,./miPOS/backend/resources/sass/app.scss,0,1,0
SUM,,2238,2101,23667
