entity,n-revs
public/gestion/css/icons/simple-line-icons/fonts/Simple-Line-Icons.woff2,1
public/gestion/scss/bootstrap/mixins/_nav-divider.scss,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-wind-degrees.less,1
public/gestion/css/icons/font-awesome/less/_rotated-flipped.less,1
config/logging.php,1
public/assets/images/users/6.jpg,1
app/Http/Middleware/EncryptCookies.php,1
public/assets/plugins/jquery/dist/jquery.min.js,1
public/assets/plugins/flot/examples/image/index.html,1
public/gestion/scss/icons/font-awesome/scss/_animated.scss,1
public/assets/plugins/flot/examples/series-types/index.html,1
public/assets/plugins/flot/examples/resize/index.html,1
public/gestion/scss/icons/font-awesome/webfonts/fa-solid-900.svg,1
public/gestion/scss/icons/font-awesome/webfonts/fa-regular-400.woff,1
public/img/banner/home-banner.jpg,1
public/gestion/css/icons/weather-icons/sass/icon-classes/classes-time.scss,1
public/scss/_elements.scss,1
public/mix-manifest.json,1
public/img/projects/projects-3.jpg,1
public/gestion/css/icons/font-awesome/webfonts/fa-brands-400.ttf,1
public/css/_event.css.map,1
public/assets/plugins/flot/jquery.flot.categories.js,1
public/gestion/css/icons/font-awesome/scss/fa-regular.scss,1
public/gestion/scss/icons/font-awesome/scss/_bordered-pulled.scss,1
public/gestion/css/icons/font-awesome/webfonts/fa-brands-400.svg,1
public/assets/plugins/flot/flot.jquery.json,1
public/assets/plugins/popper.js/dist/umd/popper-utils.min.js,1
database/migrations/2020_11_26_202612_create_categorias_table.php,1
public/gestion/scss/variable.scss,1
public/assets/plugins/gmaps/gmaps.min.js,1
public/assets/plugins/gmaps/lib/gmaps.controls.js,1
resources/views/gestion/layouts/footer.blade.php,1
public/js/jquery-3.2.1.min.js,1
public/js/popper.js,1
public/gestion/scss/bootstrap/mixins/_alert.scss,1
public/gestion/css/icons/weather-icons/sass/icon-classes/classes-neutral.scss,1
public/assets/plugins/flot/examples/navigate/arrow-left.gif,1
public/gestion/scss/bootstrap/prepros-6.config,1
public/img/blog/main-blog/m-blog-5.jpg,1
public/assets/plugins/flot/examples/axes-multiple/index.html,1
public/js/gmaps.min.js,1
database/migrations/2014_10_12_100000_create_password_resets_table.php,1
public/assets/plugins/flot/examples/ajax/data-eu-gdp-growth-2.json,1
public/img/banner/banner.jpg,1
public/css/_event.css,1
public/gestion/css/icons/font-awesome/scss/_fixed-width.scss,1
public/js/mail-script.js,1
public/gestion/scss/bootstrap/mixins/_resize.scss,1
public/gestion/scss/icons/font-awesome/webfonts/fa-regular-400.ttf,1
public/gestion/scss/icons/font-awesome/scss/_mixins.scss,1
public/vendors/isotope/imagesloaded.pkgd.min.js,1
public/gestion/css/icons/font-awesome/less/fa-regular.less,1
public/css/font-awesome.min.css,1
public/assets/plugins/perfect-scrollbar/dist/perfect-scrollbar.jquery.min.js,1
public/gestion/scss/bootstrap/mixins/_text-truncate.scss,1
public/gestion/css/icons/font-awesome/scss/_core.scss,1
public/gestion/css/icons/weather-icons/less/css/variables-night.css,1
public/scss/_variables.scss,1
public/assets/plugins/jquery/dist/jquery.slim.min.js,1
public/css/_footer.css.map,1
public/assets/plugins/flot/jquery.colorhelpers.js,1
public/vendors/counter-up/jquery.waypoints.min.js,1
config/session.php,1
public/img/elements/f5.jpg,1
public/img/elements/success-radio.png,1
public/vendors/linericon/fonts/Linearicons-Free.woff,1
public/assets/plugins/flot/jquery.flot.resize.js,1
public/js/stellar.js,1
public/gestion/css/icons/weather-icons/sass/icon-classes/classes-wind-degrees.scss,1
public/img/blog/c3.jpg,1
public/img/person.png,1
public/gestion/scss/icons/font-awesome/scss/_larger.scss,1
public/vendors/flaticon/_flaticon.scss,1
app/Models/Entrada.php,1
public/assets/plugins/bootstrap/dist/js/bootstrap.bundle.min.js,1
server.php,1
public/assets/plugins/flot/examples/axes-time-zones/tz/iso3166.tab,1
public/img/banner/banner-map.png,1
public/js/isotope-min.js,1
public/gestion/css/icons/weather-icons/sass/mappings/wi-yahoo.scss,1
public/assets/images/users/8.jpg,1
resources/sass/_variables.scss,1
public/img/elements/g4.jpg,1
public/gestion/css/icons/material-design-iconic-font/fonts/Material-Design-Iconic-Font.woff,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-misc.less,1
public/fonts/fontawesome-webfont.woff,1
public/vendors/owl-carousel/assets/owl.carousel.css,1
resources/views/web_principal/layout/header.blade.php,1
public/web.config,1
public/img/blog/main-blog/m-blog-1.jpg,1
public/gestion/scss/icons/font-awesome/webfonts/fa-brands-400.woff,1
public/gestion/scss/icons/font-awesome/scss/fa-solid.scss,1
public/gestion/css/icons/weather-icons/sass/weather-icons-wind.min.scss,1
public/img/instagram/Image-04.jpg,1
public/gestion/css/icons/themify-icons/themify-icons.less,1
public/gestion/css/icons/weather-icons/less/weather-icons.min.less,1
public/gestion/scss/icons/font-awesome/webfonts/fa-brands-400.svg,1
resources/js/bootstrap.js,1
public/vendors/isotope/isotope-min.js,1
public/gestion/css/icons/weather-icons/sass/icon-variables/variables-moon.scss,1
public/assets/plugins/bootstrap/dist/css/bootstrap-reboot.min.css,1
public/gestion/css/icons/weather-icons/css/weather-icons.css,1
app/Models/Categoria.php,1
public/fonts/fontawesome-webfont.svg,1
public/gestion/scss/icons/simple-line-icons/fonts/Simple-Line-Icons.ttf,1
public/gestion/css/icons/font-awesome/less/_screen-reader.less,1
tests/TestCase.php,1
public/gestion/css/icons/weather-icons/sass/icon-classes/classes-wind.scss,1
public/gestion/scss/icons/font-awesome/scss/_rotated-flipped.scss,1
public/gestion/scss/bootstrap/_button-group.scss,1
public/css/breadcrumb.css,1
public/gestion/scss/icons/font-awesome/webfonts/fa-brands-400.woff2,1
public/assets/plugins/flot/examples/axes-time-zones/tz/antarctica,1
public/assets/images/users/d4.jpg,1
public/fonts/fontawesome-webfont.woff2,1
public/gestion/css/icons/font-awesome/scss/_animated.scss,1
public/gestion/css/icons/font-awesome/less/_variables.less,1
public/assets/plugins/flot.tooltip/.bower.json,1
public/img/blog/feature-img1.jpg,1
phpunit.xml,1
public/gestion/scss/bootstrap/mixins/_text-emphasis.scss,1
public/img/instagram/Image-08.jpg,1
public/gestion/scss/bootstrap/utilities/_sizing.scss,1
public/img/elements/d.jpg,1
public/gestion/scss/bootstrap/_jumbotron.scss,1
public/gestion/scss/core/topbar/notify.scss,1
public/gestion/css/icons/weather-icons/less/icon-variables/variables-night.less,1
storage/logs/.gitignore,1
public/gestion/scss/bootstrap/_variables.scss,1
public/assets/plugins/flot/Makefile,1
public/gestion/css/icons/weather-icons/fonts/weathericons-regular-webfont.eot,1
public/gestion/css/icons/font-awesome/less/_icons.less,1
public/gestion/css/icons/weather-icons/sass/weather-icons-classes.scss,1
routes/channels.php,1
public/gestion/scss/icons/font-awesome/webfonts/fa-regular-400.woff2,1
public/assets/images/background/error-bg.jpg,1
public/assets/images/users/1-old.jpg,1
public/assets/plugins/gmaps/lib/gmaps.events.js,1
public/gestion/css/icons/font-awesome/scss/_rotated-flipped.scss,1
public/assets/plugins/flot/examples/axes-time-zones/tz/leapseconds,1
public/gestion/js/sidebarmenu.js,1
public/assets/plugins/flot.tooltip/js/jquery.flot.tooltip.source.js,1
public/gestion/scss/bootstrap/utilities/_screenreaders.scss,1
public/scss/breadcrumb.scss,1
public/gestion/scss/bootstrap/_alert.scss,1
config/filesystems.php,1
public/img/blog/main-blog/m-blog-3.jpg,1
public/scss/_contact.scss,1
public/gestion/scss/bootstrap/_buttons.scss,1
public/assets/plugins/flot/API.md,1
public/gestion/scss/icons/simple-line-icons/less/simple-line-icons.less,1
public/assets/plugins/flot/examples/axes-time-zones/tz/asia,1
public/img/blog/main-blog/m-blog-4.jpg,1
.gitattributes,1
public/fonts/fontawesome-webfont.eot,1
public/gestion/js/waves.js,1
public/gestion/css/icons/weather-icons/less/mappings/wi-owm.less,1
app/Tools/Helpers.php,1
public/gestion/css/icons/font-awesome/webfonts/fa-brands-400.woff2,1
public/assets/plugins/flot/PLUGINS.md,1
public/vendors/lightbox/simpleLightbox.min.js,1
public/gestion/scss/bootstrap/bootstrap-reboot.scss,1
README.md,1
public/vendors/flaticon/flaticon.css,1
.gitignore,1
public/gestion/scss/core/extra/extra.scss,1
public/index.php,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-night.less,1
public/gestion/css/icons/simple-line-icons/less/simple-line-icons.less,1
resources/lang/en/pagination.php,1
public/gestion/scss/custom.scss,1
public/vendors/bootstrap-datepicker/bootstrap-select.js,1
database/migrations/2020_11_30_181507_create_categorias_entradas_table.php,1
public/gestion/scss/core/animation/animation.scss,1
public/css/_about.css.map,1
public/gestion/scss/bootstrap/_input-group.scss,1
storage/framework/views/.gitignore,1
public/gestion/scss/icons/themify-icons/themify-icons.css,1
public/gestion/scss/widgets/feeds.scss,1
public/assets/plugins/flot/examples/visitors/index.html,1
public/gestion/scss/icons/font-awesome/scss/_icons.scss,1
public/css/_team.css.map,1
public/gestion/css/icons/weather-icons/fonts/weathericons-regular-webfont.ttf,1
public/vendors/bootstrap-datepicker/bootstrap-datetimepicker.min.js,1
public/gestion/css/icons/font-awesome/less/_mixins.less,1
resources/views/welcome.blade.php,1
public/assets/images/users/5.jpg,1
public/gestion/css/icons/font-awesome/scss/fa-solid.scss,1
public/assets/plugins/flot.tooltip/bower.json,1
public/gestion/scss/bootstrap/utilities/_float.scss,1
public/gestion/css/icons/weather-icons/sass/icon-variables/variables-day.scss,1
public/vendors/nice-select/js/jquery.nice-select.min.js,1
public/assets/plugins/flot/excanvas.min.js,1
resources/js/app.js,1
public/gestion/scss/core/loader/spinner.scss,1
public/img/blog/add.jpg,1
public/gestion/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf,1
public/css/_about.css,1
storage/framework/cache/.gitignore,1
public/gestion/css/icons/font-awesome/scss/fa-brands.scss,1
public/gestion/css/icons/weather-icons/less/icon-variables/variables-moon.less,1
public/gestion/scss/bootstrap/_breadcrumb.scss,1
public/gestion/css/icons/font-awesome/webfonts/fa-regular-400.ttf,1
public/gestion/css/icons/weather-icons/sass/icon-classes/classes-night.scss,1
public/gestion/css/icons/material-design-iconic-font/fonts/Material-Design-Iconic-Font.svg,1
public/gestion/css/icons/weather-icons/less/css/variables-beaufort.css,1
public/gestion/css/icons/material-design-iconic-font/css/material-design-iconic-font.min.css,1
public/gestion/css/icons/font-awesome/less/_larger.less,1
public/gestion/css/icons/font-awesome/css/fontawesome.css,1
public/assets/plugins/gmaps/gmaps.min.js.map,1
public/assets/plugins/flot/examples/symbols/index.html,1
public/assets/plugins/flot/examples/ajax/data-usa-gdp-growth.json,1
public/gestion/css/icons/font-awesome/webfonts/fa-regular-400.svg,1
public/gestion/scss/bootstrap/utilities/_display.scss,1
public/img/blog/popular-post/post1.jpg,1
public/img/blog/post-img1.jpg,1
public/gestion/scss/icons/font-awesome/less/_bordered-pulled.less,1
public/gestion/css/icons/weather-icons/sass/icon-classes/classes-moon.scss,1
public/gestion/scss/bootstrap/mixins/_screen-reader.scss,1
app/Http/Controllers/Auth/ConfirmPasswordController.php,1
public/assets/plugins/flot/.travis.yml,1
public/assets/plugins/flot/examples/navigate/arrow-down.gif,1
public/assets/plugins/flot/examples/axes-time-zones/tz/backward,1
public/gestion/css/icons/themify-icons/ie7/ie7.css,1
public/img/banner/home-left-1.png,1
public/assets/plugins/bootstrap/dist/css/bootstrap.min.css,1
public/js/jquery.ajaxchimp.min.js,1
public/css/_price.css.map,1
public/gestion/css/icons/font-awesome/less/fa-brands.less,1
public/gestion/css/icons/font-awesome/less/_bordered-pulled.less,1
public/assets/plugins/flot/examples/series-pie/index.html,1
public/img/banner/home-left-1.webp,1
public/css/_service.css,1
public/assets/plugins/flot/examples/ajax/data-eu-gdp-growth-1.json,1
public/fonts/fontawesome-webfont.ttf,1
public/css/_feature.css,1
public/js/custom.js,1
public/vendors/owl-carousel/owl.carousel.min.css,1
public/gestion/scss/core/core.scss,1
public/gestion/scss/bootstrap/_reboot.scss,1
public/img/projects/projects-1.jpg,1
public/assets/plugins/gmaps/lib/gmaps.map_types.js,1
public/gestion/scss/core/sidebar/sidebar.scss,1
public/assets/plugins/bootstrap/dist/js/bootstrap.min.js,1
public/gestion/css/icons/themify-icons/fonts/themify.ttf,1
public/img/elements/g5.jpg,1
public/scss/_predefine.scss,1
public/js/theme.js,1
public/gestion/css/icons/themify-icons/fonts/themify.eot,1
public/gestion/scss/icons/font-awesome/scss/_screen-reader.scss,1
public/img/blog/popular-post/post2.jpg,1
public/gestion/scss/bootstrap/mixins/_box-shadow.scss,1
public/gestion/scss/icons/font-awesome/css/fontawesome-all.css,1
app/Http/Middleware/Authenticate.php,1
config/view.php,1
public/vendors/jquery-ui/jquery-ui.css,1
public/gestion/css/icons/simple-line-icons/fonts/Simple-Line-Icons.eot,1
app/Http/Middleware/CheckUser.php,1
public/gestion/scss/icons/font-awesome/scss/fontawesome.scss,1
public/img/.DS_Store,1
public/assets/plugins/flot/examples/navigate/index.html,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-wind-aliases.less,1
public/css/_projects.css.map,1
public/vendors/flipclock/timer.js,1
public/vendors/flaticon/Flaticon.ttf,1
public/assets/plugins/flot/examples/tracking/index.html,1
public/gestion/scss/components.scss,1
public/assets/images/users/d2.jpg,1
public/gestion/scss/bootstrap/mixins/_hover.scss,1
public/gestion/scss/bootstrap/mixins/_forms.scss,1
public/gestion/css/icons/weather-icons/less/icon-variables/variables-time.less,1
public/assets/images/custom-select.png,1
public/assets/plugins/flot/examples/index.html,1
app/Providers/EventServiceProvider.php,1
public/assets/plugins/flot/jquery.flot.canvas.js,1
public/gestion/scss/icons/font-awesome/less/_rotated-flipped.less,1
public/gestion/css/icons/font-awesome/less/_core.less,1
public/assets/plugins/flot.tooltip/js/jquery.flot.tooltip.min.js,1
public/assets/plugins/flot/README.md,1
public/img/team/team-4.jpg,1
public/assets/plugins/gmaps/jquery.gmaps.js,1
public/assets/plugins/perfect-scrollbar/dist/perfect-scrollbar.min.js,1
public/gestion/scss/bootstrap/_root.scss,1
public/assets/plugins/flot/jquery.flot.image.js,1
public/gestion/scss/icons/font-awesome/scss/_variables.scss,1
public/gestion/scss/bootstrap/utilities/_interactions.scss,1
public/img/team/team-2.jpg,1
public/css/_feature.css.map,1
public/css/_price.css,1
public/assets/plugins/flot/examples/axes-time-zones/tz/factory,1
public/gestion/scss/icons/font-awesome/scss/_list.scss,1
.styleci.yml,1
public/css/style.css.map,1
public/gestion/scss/mixins/padding-margin.scss,1
public/img/elements/user2.png,1
public/assets/plugins/gmaps/lib/gmaps.utils.js,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-beaufort.less,1
resources/lang/en/validation.php,1
public/gestion/css/icons/weather-icons/less/weather-icons-core.less,1
public/assets/plugins/flot/examples/ajax/data-japan-gdp-growth.json,1
public/gestion/css/icons/font-awesome/webfonts/fa-brands-400.woff,1
public/gestion/css/icons/weather-icons/sass/icon-variables/variables-neutral.scss,1
public/assets/plugins/flot/examples/canvas/index.html,1
public/assets/images/users/4.jpg,1
public/gestion/scss/icons/font-awesome/webfonts/fa-brands-400.eot,1
public/img/blog/c6.jpg,1
public/vendors/animate-css/animate.css,1
public/gestion/css/style.min.css,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-moon.less,1
public/gestion/scss/icons/font-awesome/less/_fixed-width.less,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-neutral.less,1
public/gestion/scss/bootstrap/vendor/_rfs.scss,1
public/assets/plugins/popper.js/dist/esm/popper.min.js,1
public/img/elements/disabled-check.png,1
database/migrations/2019_08_19_000000_create_failed_jobs_table.php,1
public/gestion/css/icons/weather-icons/sass/weather-icons-wind.scss,1
public/gestion/scss/bootstrap/_toasts.scss,1
public/assets/images/big/img2.jpg,1
public/assets/plugins/flot/examples/axes-time-zones/index.html,1
public/gestion/css/icons/weather-icons/less/css/variables-moon.css,1
public/gestion/scss/icons/simple-line-icons/fonts/Simple-Line-Icons.svg,1
public/gestion/scss/icons/font-awesome/css/fa-solid.min.css,1
public/assets/images/users/2.jpg,1
public/gestion/scss/bootstrap/utilities/_flex.scss,1
public/gestion/scss/bootstrap/mixins/_background-variant.scss,1
storage/framework/cache/data/.gitignore,1
public/vendors/nice-select/css/nice-select.css,1
public/gestion/css/icons/weather-icons/less/icon-variables/variables-neutral.less,1
public/img/elements/f4.jpg,1
public/gestion/scss/bootstrap/mixins/_image.scss,1
public/gestion/css/icons/weather-icons/less/icon-classes/classes-direction.less,1
public/gestion/scss/bootstrap/mixins/_border-radius.scss,1
public/assets/plugins/flot/examples/threshold/index.html,1
public/gestion/css/icons/font-awesome/css/fa-solid.min.css,1
public/gestion/css/icons/weather-icons/sass/weather-icons.min.scss,1
public/css/style.css,1
public/gestion/scss/bootstrap/mixins/_buttons.scss,1
public/img/instagram/Image-05.jpg,1
public/img/blog/post-img2.jpg,1
public/img/elements/primary-radio.png,1
public/gestion/scss/bootstrap/mixins/_caret.scss,1
public/assets/images/users/3.jpg,1
public/gestion/css/icons/themify-icons/fonts/themify.woff,1
public/assets/plugins/flot/component.json,1
public/gestion/css/icons/material-design-iconic-font/css/material-design-iconic-font.css,1
public/gestion/scss/bootstrap/_modal.scss,1
app/Http/Controllers/Auth/ResetPasswordController.php,1
public/gestion/css/icons/simple-line-icons/scss/simple-line-icons.scss,1
public/assets/plugins/gmaps/lib/gmaps.streetview.js,1
public/gestion/css/icons/weather-icons/less/weather-icons-variables.less,1
resources/views/auth/passwords/confirm.blade.php,1
public/vendors/flaticon/Flaticon.woff,1
public/assets/plugins/flot/examples/axes-time-zones/tz/solar89,1
public/gestion/scss/icons/font-awesome/less/fa-brands.less,1
public/gestion/scss/bootstrap/utilities/_clearfix.scss,1
routes/console.php,1
config/permission.php,1
app/Http/Controllers/Auth/ForgotPasswordController.php,1
public/img/elements/g8.jpg,1
public/assets/plugins/flot/examples/background.png,1
public/assets/plugins/flot/examples/axes-time-zones/tz/southamerica,1
public/gestion/scss/bootstrap/_type.scss,1
public/gestion/scss/icons/font-awesome/css/fontawesome.min.css,1
public/gestion/css/icons/font-awesome/css/fontawesome-all.css,1
public/gestion/scss/bootstrap/mixins/_breakpoints.scss,1
public/img/blog/main-blog/m-blog-2.jpg,1
public/gestion/scss/bootstrap/_badge.scss,1
database/migrations/2020_12_03_142358_create_configuracions_table.php,1
public/img/projects/projects-2.jpg,1
public/gestion/css/icons/weather-icons/sass/icon-variables/variables-night.scss,1
public/img/logo.png,1
public/assets/plugins/flot/examples/ajax/index.html,1
public/gestion/css/icons/material-design-iconic-font/fonts/Material-Design-Iconic-Font.ttf,1
public/assets/plugins/flot/excanvas.js,1
public/gestion/css/icons/weather-icons/less/mappings/wi-wmo4680.less,1
public/img/blog/causes/causes-2.jpg,1
public/gestion/css/icons/weather-icons/fonts/weathericons-regular-webfont.svg,1
public/img/elements/f2.jpg,1
public/gestion/scss/bootstrap/_dropdown.scss,1
public/gestion/css/icons/weather-icons/less/css/variables-direction.css,1
tests/Feature/ExampleTest.php,1
public/assets/images/logo-text.png,1
public/gestion/css/icons/weather-icons/sass/mappings/wi-forecast-io.scss,1
public/gestion/scss/icons/simple-line-icons/fonts/Simple-Line-Icons.woff2,1
public/assets/plugins/flot/examples/axes-time-zones/tz/solar87,1
resources/views/auth/verify.blade.php,1
public/img/blog/popular-post/post3.jpg,1
app/Console/Kernel.php,1
public/gestion/scss/bootstrap/_navbar.scss,1
public/gestion/scss/style.scss,1
public/gestion/scss/bootstrap/_images.scss,1
public/img/elements/a2.jpg,1
public/img/elements/f8.jpg,1
public/img/blog/cat-post/cat-post-2.jpg,1
public/gestion/scss/icons/font-awesome/less/_mixins.less,1
public/gestion/css/icons/weather-icons/less/weather-icons.less,1
public/assets/plugins/gmaps/lib/gmaps.routes.js,1
public/gestion/scss/bootstrap/utilities/_spacing.scss,1
app/Providers/RouteServiceProvider.php,1
public/css/responsive.css,1
public/gestion/css/icons/weather-icons/sass/weather-icons.scss,1
public/vendors/nice-select/css/style.css,1
public/gestion/scss/bootstrap/mixins/_transition.scss,1
public/css/_projects.css,1
public/gestion/css/icons/font-awesome/webfonts/fa-solid-900.woff,1
public/gestion/css/icons/font-awesome/scss/_bordered-pulled.scss,1
public/gestion/scss/bootstrap/_mixins.scss,1
public/img/gallery/portfolio_details.jpg,1
public/assets/plugins/chartist-plugin-tooltips/dist/chartist-plugin-tooltip.min.js,1
public/gestion/scss/bootstrap/mixins/_deprecate.scss,1
public/assets/plugins/perfect-scrollbar/dist/perfect-scrollbar.esm.js,1
public/gestion/scss/theme-colors/theme-colors.scss,1
public/assets/plugins/flot/jquery.flot.fillbetween.js,1
public/gestion/css/icons/weather-icons/less/icon-variables/variables-misc.less,1
database/.gitignore,1
public/gestion/css/icons/font-awesome/less/_stacked.less,1
public/gestion/scss/core/wave-effects/wave-effects.scss,1
app/Http/Controllers/Auth/VerificationController.php,1
public/gestion/css/icons/font-awesome/less/fa-solid.less,1
public/assets/plugins/flot/examples/image/hs-2004-27-a-large-web.jpg,1
public/gestion/css/icons/weather-icons/sass/icon-variables/variables-misc.scss,1
public/assets/plugins/flot/NEWS.md,1
public/assets/plugins/flot/jquery.flot.threshold.js,1
resources/views/auth/login.blade.php,1
public/gestion/scss/bootstrap/_progress.scss,1
public/gestion/scss/bootstrap/_custom-forms.scss,1
public/gestion/scss/core/scafholdings/scafholding.scss,1
public/img/instagram/Image-03.jpg,1
public/gestion/scss/bootstrap/mixins/_pagination.scss,1
public/assets/plugins/flot/jquery.flot.symbol.js,1
resources/lang/en/auth.php,1
public/gestion/css/icons/weather-icons/less/css/variables-day.css,1
public/gestion/scss/bootstrap/_nav.scss,1
public/assets/plugins/flot/examples/navigate/arrow-up.gif,1
app/Providers/BroadcastServiceProvider.php,1
public/gestion/css/icons/font-awesome/css/fa-regular.css,1
resources/views/home.blade.php,1
public/gestion/css/icons/weather-icons/less/icon-variables/variables-direction.less,1
public/assets/images/favicon.png,1
public/assets/plugins/flot/examples/axes-time-zones/tz/pacificnew,1
public/assets/plugins/flot/examples/selection/index.html,1
public/gestion/.DS_Store,1
public/gestion/css/icons/weather-icons/less/css/variables-neutral.css,1
public/gestion/scss/core/topbar/header.scss,1
resources/lang/en/passwords.php,1
public/css/_testimonials.css,1
public/gestion/css/icons/weather-icons/less/css/variables-time.css,1
public/img/blog/c4.jpg,1
public/assets/images/big/img1.jpg,1
public/assets/plugins/flot.tooltip/js/excanvas.min.js,1
public/assets/plugins/flot/examples/axes-time-zones/tz/etcetera,1
public/assets/plugins/flot/LICENSE.txt,1
public/assets/plugins/jquery/dist/core.js,1
public/gestion/scss/icons/font-awesome/less/_larger.less,1
public/assets/plugins/flot/examples/axes-time-zones/tz/northamerica,1
public/gestion/scss/icons/font-awesome/css/fa-regular.min.css,1
public/gestion/css/icons/font-awesome/css/fa-brands.css,1
app/Http/Middleware/TrustHosts.php,1
public/gestion/css/icons/font-awesome/css/fontawesome-all.min.css,1
public/vendors/linericon/fonts/Linearicons-Free.woff2,1
database/factories/UserFactory.php,1
public/gestion/css/icons/weather-icons/sass/mappings/wi-wmo4680.scss,1
public/gestion/css/icons/material-design-iconic-font/css/materialdesignicons.min.css,1
public/gestion/js/app-style-switcher.js,1
public/img/blog/home-blog/home-blog-1.jpg,1
public/img/blog/causes/causes-1.jpg,1
public/assets/images/users/d1.jpg,1
public/assets/plugins/flot/examples/axes-time-zones/tz/systemv,1
public/gestion/scss/bootstrap/utilities/_stretched-link.scss,1
public/assets/plugins/flot/examples/series-toggle/index.html,1
public/gestion/css/icons/weather-icons/less/weather-icons-wind.less,1
public/assets/plugins/flot/jquery.flot.crosshair.js,1
config/database.php,1
public/gestion/css/icons/weather-icons/sass/icon-variables/variables-beaufort.scss,1
public/gestion/css/icons/weather-icons/sass/icon-classes/classes-day.scss,1
public/gestion/scss/icons/font-awesome/less/_list.less,1
storage/app/.gitignore,1
public/gestion/css/icons/font-awesome/scss/_icons.scss,1
public/vendors/owl-carousel/assets/ajax-loader.gif,1
public/gestion/css/icons/font-awesome/scss/_variables.scss,1
