entity,n-revs
frontend/src/app/views/chat/chat-contents/chat-contents.component.spec.ts,2
frontend/dist/assets/images/photo-long-3.jpg,2
frontend/src/app/_services/module.service.ts,2
frontend/src/assets/images/logo-taller.jpg,2
frontend/src/app/views/forms/input-groups/input-groups.component.ts,2
frontend/src/app/views/forms/tag-inputs/tag-inputs.component.spec.ts,2
frontend/src/assets/images/faces/generic-profile.png,2
frontend/src/app/views/pages/user-profile/user-profile.component.ts,2
frontend/src/app/views/principal/principal.component.ts,2
frontend/src/app/views/data-tables/filter-table/filter-table.component.ts,2
frontend/src/app/views/chat/chat/chat.component.html,2
frontend/src/app/views/calendar/calendar-form-dialog/calendar-form-dialog.component.ts,2
frontend/src/app/views/pages/user-profile/user-profile.component.html,2
frontend/dist/{checkmark.c41db936fab845061171.svg => checkmark.svg},2
frontend/dist/styles.01f2ac5a379e9eb62757.css,2
frontend/src/assets/images/photo-long-3.jpg,2
frontend/src/app/views/contacts/contact-grid/contact-grid.component.scss,2
frontend/src/app/views/calendar/calendar-form-dialog/calendar-form-dialog.component.spec.ts,2
backend/config/services.php,2
frontend/dist/11.866e222cb2145febf45c.js,2
frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/.DS_Store,2
frontend/src/app/views/icons/icons.module.ts,2
backend/app/TestCase.php,2
frontend/src/app/views/cursos/add-cursos/add-cursos.component.spec.ts,2
frontend/dist/{iconsmind.916e1950c9a4c2b77b81.eot => iconsmind.eot},2
frontend/src/app/views/forms/forms.module.ts,2
frontend/src/app/views/data-tables/filter-table/filter-table.component.scss,2
frontend/dist/9.04138b7a6be0ef99d3dd.js,2
frontend/dist/14.5b64c4cb08ba010d5f89.js,2
frontend/dist/9.dbf35b5f99a4ab0ee862.js,2
frontend/dist/main.e158f8d52b436235e2a1.js,2
frontend/src/app/views/forms/basic-form/basic-form.component.scss,2
frontend/src/app/views/inbox/inbox-routing.module.ts,2
frontend/src/app/views/core/confirmation-dialog/confirmation-dialog.component.ts,2
frontend/src/app/_helpers/error.interceptor.ts,2
frontend/src/app/views/data-tables/data-tables.module.ts,2
frontend/src/app/views/forms/input-mask/input-mask.component.ts,2
frontend/src/app/views/dashboard/dashboard-v2/dashboard-v2.component.scss,2
frontend/dist/{iconsmind.e46edded8037dc3ee811.svg => iconsmind.svg},2
frontend/dist/assets/styles/app/themes/_lite-purple.scss,2
frontend/src/app/views/inbox/compose-dialog/compose-dialog.component.scss,2
frontend/src/app/views/proyectos/edit-project/edit-project.component.ts,2
frontend/src/app/views/contacts/contact-grid/contact-grid.component.html,2
frontend/dist/3.919a405886201f0fe3eb.js,2
frontend/dist/20.b910c9369506a5409664.js,2
frontend/dist/runtime.a36664127f7c59bc2879.js,2
frontend/src/app/views/dashboard/dashboard-v3/dashboard-v3.component.scss,2
frontend/dist/19.2f605a13cf520b269286.js,2
frontend/src/app/views/forms/wizard/wizard.component.spec.ts,2
frontend/dist/13.17687e1071e17fab6690.js,2
frontend/dist/runtime.686186495bd6626cbc97.js,2
frontend/src/app/views/forms/input-mask/input-mask.component.scss,2
frontend/dist/polyfills-es5.c0c65b1bc7ba8bfc8670.js,2
frontend/src/app/material.module.ts,2
frontend/src/app/views/chat/chat-left-sidebar/chat-left-sidebar.component.html,2
frontend/src/app/views/icons/iconsmind/iconsmind.component.spec.ts,2
frontend/src/app/views/core/confirmation-dialog/confirmation-dialog.component.spec.ts,2
frontend/src/app/views/data-tables/list-pagination/list-pagination.component.spec.ts,2
frontend/src/app/views/data-tables/fullscreen-table/fullscreen-table.component.spec.ts,2
frontend/dist/1.4b47d3448b2f3bed55bd.js,2
backend/app/Http/Middleware/RoleMiddleware.php,2
frontend/dist/1.ac0998b7691901c30e4b.js,2
frontend/dist/11.90189951a3719bd102ab.js,2
frontend/src/app/views/inbox/inbox.module.ts,2
frontend/dist/7.3cd482a58d14f399ac0d.js,2
frontend/src/app/views/forms/form-layouts/form-layouts.component.spec.ts,2
frontend/src/app/shared/inmemory-db/countries.ts,2
frontend/src/app/views/contacts/contact.service.spec.ts,2
frontend/src/_models/user.ts,2
frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/admin-layout-sidebar-large.component.html,2
frontend/src/app/views/principal/assets/img/close-icon.svg,2
frontend/src/app/views/icons/icons.module.spec.ts,2
frontend/src/app/shared/inmemory-db/inmemory-db.service.ts,2
frontend/src/app/shared/inmemory-db/chat-db.ts,2
frontend/src/app/views/forms/forms.module.spec.ts,2
backend/app/RoleUser.php,2
frontend/src/app/views/dashboard/dashboard-v2/dashboard-v2.component.ts,2
frontend/src/app/views/invoice/invoice.module.spec.ts,2
frontend/src/app/views/chat/chat.service.ts,2
frontend/src/app/views/ui-kits/accordions/accordions.component.html,2
frontend/src/app/views/chat/chat-left-sidebar/chat-left-sidebar.component.spec.ts,2
frontend/src/app/views/calendar/calendar-form-dialog/calendar-form-dialog.component.scss,2
backend/app/UserRole.php,2
frontend/src/app/views/principal/principal.component.spec.ts,2
frontend/dist/{page-bg-bottom.ec613ada298590517b55.png => page-bg-bottom.png},2
frontend/dist/main.3a20a98d621bb18342a2.js,2
frontend/src/app/views/forms/img-cropper/img-cropper.component.scss,2
frontend/src/app/shared/inmemory-db/invoices.ts,2
frontend/src/assets/styles/app/themes/_lite-purple.scss,2
frontend/src/app/views/forms/input-groups/input-groups.component.html,2
frontend/dist/styles.1810f78d01c268317fc1.css,2
backend/app/Http/Middleware/Authenticate.php,2
frontend/src/app/views/cursos/cursos.module.spec.ts,2
frontend/dist/common.js,2
frontend/src/app/views/chat/chat/chat.component.scss,2
frontend/src/app/views/inbox/inbox.module.spec.ts,2
frontend/src/app/views/data-tables/list-pagination/list-pagination.component.ts,2
frontend/dist/assets/styles/vendor/bootstrap/mixins/_box-shadow.scss,1
frontend/src/assets/styles/vendor/bootstrap/mixins/_nav-divider.scss,1
frontend/src/assets/styles/app/globals/_typography.scss,1
frontend/src/assets/styles/vendor/bootstrap-rtl/_navbar.scss,1
frontend/src/assets/styles/vendor/bootstrap/mixins/_lists.scss,1
frontend/src/assets/styles/vendor/bootstrap/_reboot.scss,1
frontend/src/assets/styles/app/globals/views/_inbox.scss,1
backend/database/migrations/2020_05_19_063151_create_software_requirements_table.php,1
frontend/dist/assets/styles/vendor/bootstrap-rtl/_button-group.scss,1
frontend/src/app/views/dashboard/.DS_Store,1
frontend/dist/assets/styles/vendor/bootstrap/_root.scss,1
frontend/src/assets/styles/vendor/bootstrap/mixins/_caret.scss,1
frontend/src/app/shared/components/.DS_Store,1
frontend/src/assets/styles/vendor/bootstrap-rtl/_transitions.scss,1
frontend/dist/assets/images/photo-long-1.jpg,1
frontend/src/app/views/dashboard/dashboard-ayudante/dashboad-default.component.spec.ts,1
frontend/dist/assets/styles/app/globals/components/_ngx-quill.scss,1
frontend/src/assets/images/faces/8.jpg,1
frontend/src/app/_helpers/profile.guard.ts,1
frontend/dist/assets/styles/vendor/bootstrap/mixins/_breakpoints.scss,1
frontend/e2e/src/app.e2e-spec.ts,1
frontend/dist/assets/styles/vendor/bootstrap/mixins/_visibility.scss,1
backend/app/Console/Kernel.php,1
frontend/src/assets/styles/vendor/bootstrap-rtl/mixins/_text-truncate.scss,1
frontend/src/app/shared/components/form-wizard/wizard-step/wizard-step.component.scss,1
frontend/src/app/views/usuarios/add-user/add-user.component.spec.ts,1
frontend/src/app/views/usuarios/configuracionUsuario/configuracionUsuario.component.scss,1
frontend/dist/assets/styles/app/globals/components/_dropdown.scss,1
backend/config/cache.php,1
frontend/src/app/shared/directives/highlightjs.directive.ts,1
frontend/src/assets/styles/vendor/bootstrap/_progress.scss,1
frontend/src/assets/styles/vendor/bootstrap/.browserslistrc,1
frontend/src/app/views/dashboard/dashboad-docente/dashboad-default.component.spec.ts,1
frontend/dist/assets/styles/vendor/bootstrap/_input-group.scss,1
frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/admin-layout-sidebar-large.component.spec.ts,1
frontend/dist/{data-table.eot => data-table.bce071e976865da51100.eot},1
frontend/dist/assets/styles/vendor/bootstrap-rtl/_close.scss,1
frontend/src/karma.conf.js,1
frontend/dist/assets/styles/vendor/bootstrap-rtl/bootstrap-reboot.scss,1
frontend/dist/assets/styles/app/globals/views/_invoice.scss,1
backend/bootstrap/cache/.gitignore,1
frontend/dist/assets/styles/vendor/bootstrap/_transitions.scss,1
frontend/dist/assets/styles/app/globals/views/_views.scss,1
frontend/dist/assets/styles/vendor/bootstrap/mixins/_pagination.scss,1
frontend/dist/assets/styles/vendor/bootstrap-rtl/_images.scss,1
frontend/src/assets/styles/app/_bootstrap-rtl.scss,1
frontend/src/assets/styles/vendor/bootstrap/bootstrap-reboot.scss,1
frontend/dist/assets/styles/vendor/bootstrap/.babelrc.js,1
frontend/src/assets/images/faces/4.jpg,1
frontend/src/assets/styles/vendor/bootstrap-rtl/mixins/_screen-reader.scss,1
frontend/dist/assets/styles/vendor/bootstrap/mixins/_border-radius.scss,1
frontend/src/app/views/dashboard/dashboad-docente/dashboad-default.component.css,1
frontend/dist/assets/styles/vendor/bootstrap/.github/SUPPORT.md,1
frontend/src/app/views/dashboard/dashboard.module.spec.ts,1
frontend/src/app/views/ui-kits/badges/badges.component.ts,1
